label,text
ham,"гаразд, я подбаю, щоб машина повернулася сьогодні ввечері"
spam,"ТЕРМІНОВО! Ми намагаємося зв’язатися з U. Сьогоднішній розіграш показує, що ви виграли приз у розмірі £800 ГАРАНТОВАНО. Телефонуйте зі стаціонарного телефону 09050003091. Претензія C52. Дійсний лише 12 годин"
spam,"Шановний, вас запросили до XCHAT. Це наша остання спроба зв'язатися з вами! Надішліть ЧАТ на номер 86688"
ham,"Лул, я отримую пікантні плітки в лікарні. Дві медсестри говорять про те, які вони товстіють. І хтось думає, що вона страждає ожирінням. Oyea."
ham,"Добре, потраплю на fb за пару хвилин"
ham,Ой. Ami parchi na re. Kicchu kaaj korte iccha korche na. Телефонуйте. Plz. Plz.
ham,Де можна скачати чисті фільми. Dvd копії.
ham,"Так, завдяки гарній скульптурі"
ham,Передайте йому мої вітання
ham,Я теж дивлюся лише фільм сур'я. . .після 6 вечора віджай фільм POKKIRI
ham,"Розкажи, що сталося, не поводься так зі мною. Добре, не потрібно говорити"
ham,Чи можете ви отримати графічні повідомлення на телефон?
ham,Надішліть комусь іншому :-)
ham,"Те, що робить деяких людей дорожчими, це не лише щастя, яке ти відчуваєш, коли їх зустрічаєш, але біль, який ти відчуваєш, коли сумуєш за ними!!!"
ham,"Для мене кохання має починатися з потягу. Я повинен відчувати, що вона мені потрібна кожного разу, коли я поруч. Вона має бути першою, про що я думаю. Я б починав день і закінчував його з нею. Вона повинна бути поруч кожного разу, коли я мрію. Кохання буде тоді, коли кожен мій подих матиме її ім’я. Моє життя має відбуватися навколо неї. Моє життя буде названо нею. Я б плакав за нею. Віддам усе своє щастя і візьму всі її печалі. Я буду готовий боротися з будь-ким за її. Я буду закоханий, коли буду робити для неї найбожевільніші речі. Любов буде тоді, коли мені не потрібно буде нікому доводити, що моя дівчина — найкрасивіша жінка на всій планеті. Я завжди буду співати їй дифірамби. Любов буде, коли я почну готувати курку каррі, а закінчу готувати самбар. Тоді життя буде найпрекраснішим. Буду отримувати щоранку і дякую Богу за день, тому що вона зі мною. Я хотів би сказати багато чого..розповім потім.."
